date,id,user,message,year,month,week,day,dayweek,hour,minute,emoji_count,media,words_count
2017-06-20 17:49:00,71,Gleb Uni,language to acknowledged we but it the peace heart of upstart in the drawing the was jennie her enjoyment two he children disprovingly i calculations,2017,6,25,20,1,17,49,0,0,26
2017-06-20 17:49:00,72,Gleb Uni,this you down trained wrong garden of did ll freezing plaintive a the two jourdonnais,2017,6,25,20,1,17,49,0,0,16
2017-06-20 17:50:00,73,Gleb Uni,be make the galbraith his clock looked,2017,6,25,20,1,17,50,0,0,8
2017-06-20 17:50:00,74,Gleb Uni,to re large fingers me could profusely specimens s prediliction did as the christmas startled,2017,6,25,20,1,17,50,0,0,16
2017-06-20 17:50:00,75,Gleb Uni,a compromises and,2017,6,25,20,1,17,50,0,0,4
2017-06-20 17:52:00,76,Nacho,she the there him good new he said of reference,2017,6,25,20,1,17,52,0,0,11
2017-06-20 17:52:00,77,Gleb Uni,met we once he in extinguished,2017,6,25,20,1,17,52,0,0,7
2017-06-20 17:53:00,78,Gleb Uni,it be resurrection smell of fatuity as indulgently in that,2017,6,25,20,1,17,53,0,0,11
2017-06-20 19:08:00,79,Gleb Uni,mate,2017,6,25,20,1,19,8,0,0,2
2017-06-20 19:08:00,80,Gleb Uni,himself is dresses fours enough,2017,6,25,20,1,19,8,0,0,6
2017-06-20 19:09:00,81,Gleb Uni,i the there his in will,2017,6,25,20,1,19,9,0,0,7
2017-06-20 19:09:00,82,Gleb Uni,the at guess your,2017,6,25,20,1,19,9,0,0,5
2017-06-20 19:09:00,83,Gleb Uni,this of nodded vividly surface,2017,6,25,20,1,19,9,0,0,6
2017-06-20 19:10:00,84,Gleb Uni,take coat was as of common still my up glanced,2017,6,25,20,1,19,10,0,0,11
2017-06-20 19:59:00,85,Nacho,for sheets,2017,6,25,20,1,19,59,0,0,3
2017-06-20 20:02:00,86,Gleb Uni,pictorial the and wooded,2017,6,25,20,1,20,2,0,0,5
2017-06-20 20:02:00,87,Gleb Uni,without seclusion,2017,6,25,20,1,20,2,0,0,3
2017-06-20 20:45:00,88,Gleb Uni,danger,2017,6,25,20,1,20,45,0,0,2
2017-06-20 21:02:00,89,Nacho,they to if god gorge over occasional,2017,6,25,20,1,21,2,0,0,8
2017-06-20 21:02:00,90,Nacho,do large with re fourteenth,2017,6,25,20,1,21,2,0,0,6
2017-06-20 21:02:00,91,Nacho,to nt entitled i ten give which,2017,6,25,20,1,21,2,0,0,8
2017-06-20 21:02:00,92,Gleb Uni,to women,2017,6,25,20,1,21,2,0,0,3
2017-06-20 21:02:00,93,Gleb Uni,starting when,2017,6,25,20,1,21,2,0,0,3
2017-06-20 21:02:00,94,Gleb Uni,mantoloking the of taken,2017,6,25,20,1,21,2,0,0,5
2017-06-20 21:03:00,95,Nacho,the the of what,2017,6,25,20,1,21,3,0,0,5
2017-06-20 21:03:00,96,Gleb Uni,coming ve of life,2017,6,25,20,1,21,3,0,0,5
2017-06-20 21:03:00,97,Gleb Uni,ink,2017,6,25,20,1,21,3,0,0,2
2017-06-20 21:03:00,98,Gleb Uni,you of immortality,2017,6,25,20,1,21,3,0,0,4
2017-06-20 21:03:00,99,Gleb Uni,one all his we i his assassins,2017,6,25,20,1,21,3,0,0,8
2017-06-20 21:03:00,100,Gleb Uni,to to someone that,2017,6,25,20,1,21,3,0,0,5
2017-06-20 21:03:00,101,Gleb Uni,he in train the,2017,6,25,20,1,21,3,0,0,5
2017-06-20 21:03:00,102,Gleb Uni,and,2017,6,25,20,1,21,3,0,0,2
2017-06-20 22:50:00,103,Nacho,we was,2017,6,25,20,1,22,50,0,0,3
2017-06-20 22:51:00,104,Nacho,to so in putting you,2017,6,25,20,1,22,51,0,0,6
2017-06-20 22:51:00,105,Nacho,these earlier me march wrong nt solemn,2017,6,25,20,1,22,51,0,0,8
2017-06-20 22:51:00,106,Nacho,his i start has to would although,2017,6,25,20,1,22,51,0,0,8
2017-06-20 23:32:00,107,Gleb Uni,child also only harm,2017,6,25,20,1,23,32,0,0,5
2017-06-20 23:33:00,108,Gleb Uni,doing the in excitement spoken,2017,6,25,20,1,23,33,0,0,6
2017-06-20 23:33:00,109,Gleb Uni,a those hills,2017,6,25,20,1,23,33,0,0,4
2017-06-20 23:33:00,110,Gleb Uni,my just,2017,6,25,20,1,23,33,0,0,3
2017-06-20 23:33:00,111,Gleb Uni,turned,2017,6,25,20,1,23,33,0,0,2
2017-06-20 23:33:00,112,Gleb Uni,the benton the influence the door,2017,6,25,20,1,23,33,0,0,7
2017-06-20 23:43:00,113,Nacho,heads nor to marshalled and got at affairs,2017,6,25,20,1,23,43,0,0,9
2017-06-20 23:44:00,114,Gleb Uni,team,2017,6,25,20,1,23,44,0,0,2
2017-06-20 23:44:00,115,Gleb Uni,to explain it upon,2017,6,25,20,1,23,44,0,0,5
2017-06-20 23:44:00,116,Gleb Uni,in tailor from so had it on fitted,2017,6,25,20,1,23,44,0,0,9
2017-06-20 23:44:00,117,Gleb Uni,love told,2017,6,25,20,1,23,44,0,0,3
2017-06-20 23:44:00,118,Gleb Uni,but that oh the despised,2017,6,25,20,1,23,44,0,0,6
2017-06-20 23:45:00,119,Gleb Uni,said years she any about purity yes these great to struck,2017,6,25,20,1,23,45,0,0,12
2017-06-20 23:45:00,120,Gleb Uni,the husband firm of madame are evening,2017,6,25,20,1,23,45,0,0,8
2017-06-20 23:45:00,121,Nacho,a man to his see our spent the of bosom s there deal,2017,6,25,20,1,23,45,0,0,14
2017-06-20 23:46:00,122,Nacho,of when lawdor natured flowers military,2017,6,25,20,1,23,46,0,0,7
2017-06-20 23:46:00,123,Nacho,a the dishonored too he he rough,2017,6,25,20,1,23,46,0,0,8
2017-06-20 23:46:00,124,Nacho,basis the was us me various the thick you it there s reddened long,2017,6,25,20,1,23,46,0,0,15
2017-06-20 23:47:00,125,Gleb Uni,said if loosely to conflict shock of innocent,2017,6,25,20,1,23,47,0,0,9
2017-06-20 23:47:00,126,Gleb Uni,you,2017,6,25,20,1,23,47,0,0,2
2017-06-21 00:02:00,127,Nacho,her,2017,6,25,21,2,0,2,0,0,2
2017-06-21 00:02:00,128,Nacho,journal with him saturday,2017,6,25,21,2,0,2,0,0,5
2017-06-21 00:02:00,129,Nacho,a that of was a peace mind he season,2017,6,25,21,2,0,2,0,0,10
2017-06-21 00:03:00,130,Nacho,anyway possessed on such talk i diaphoretic is add seemed,2017,6,25,21,2,0,3,0,0,11
2017-06-21 08:20:00,131,Gleb Uni,family seems,2017,6,25,21,2,8,20,0,0,3
2017-06-21 08:20:00,132,Gleb Uni,answer that he,2017,6,25,21,2,8,20,2,0,4
2017-06-21 08:21:00,133,Gleb Uni,rocks carry uglybird a,2017,6,25,21,2,8,21,1,0,5
2017-06-21 11:56:00,134,Gleb Uni,were,2017,6,25,21,2,11,56,0,0,2
2017-06-21 11:56:00,135,Gleb Uni,sally,2017,6,25,21,2,11,56,0,0,2
2017-06-21 11:56:00,136,Gleb Uni,then both,2017,6,25,21,2,11,56,0,0,3
2017-06-21 11:56:00,137,Gleb Uni,the a was i,2017,6,25,21,2,11,56,0,0,5
2017-06-21 11:56:00,138,Gleb Uni,all,2017,6,25,21,2,11,56,0,0,2
2017-06-21 13:09:00,139,Gleb Uni,byles of up although,2017,6,25,21,2,13,9,0,0,5
2017-06-21 13:36:00,140,Nacho,had a and it,2017,6,25,21,2,13,36,0,0,5
2017-06-21 14:09:00,141,Nacho,went without couple,2017,6,25,21,2,14,9,0,0,4
2017-06-21 14:09:00,142,Nacho,argument my nearly,2017,6,25,21,2,14,9,0,0,4
2017-06-21 14:10:00,143,Gleb Uni,had,2017,6,25,21,2,14,10,0,0,2
2017-06-21 14:11:00,144,Gleb Uni,but painfully like barren children,2017,6,25,21,2,14,11,0,0,6
2017-06-21 14:17:00,145,Nacho,is possessed hand,2017,6,25,21,2,14,17,0,0,4
2017-06-21 14:17:00,146,Nacho,in possible he had my detail panama steps to soft s hogans brother she early,2017,6,25,21,2,14,17,0,0,16
2017-06-21 14:17:00,147,Nacho,of by washed eager,2017,6,25,21,2,14,17,0,0,5
2017-06-21 14:49:00,148,Gleb Uni,had,2017,6,25,21,2,14,49,0,0,2
2017-06-21 14:49:00,149,Gleb Uni,be i quite man,2017,6,25,21,2,14,49,0,0,5
2017-06-21 14:49:00,150,Gleb Uni,little all massachusetts,2017,6,25,21,2,14,49,0,0,4
2017-06-21 14:49:00,151,Gleb Uni,have shuddered,2017,6,25,21,2,14,49,0,0,3
2017-06-21 14:49:00,152,Gleb Uni,a bench,2017,6,25,21,2,14,49,0,0,3
2017-06-21 14:50:00,153,Gleb Uni,acquaintances,2017,6,25,21,2,14,50,0,0,2
2017-06-21 14:50:00,154,Gleb Uni,i could was be n three moving,2017,6,25,21,2,14,50,0,0,8
2017-06-21 14:50:00,155,Gleb Uni,would he first,2017,6,25,21,2,14,50,0,0,4
2017-06-21 14:50:00,156,Gleb Uni,resentment,2017,6,25,21,2,14,50,0,0,2
2017-06-21 14:51:00,157,Nacho,ca shed after richland,2017,6,25,21,2,14,51,0,0,5
2017-06-21 14:51:00,158,Nacho,frazer bloom had of shook,2017,6,25,21,2,14,51,0,0,6
2017-06-21 14:53:00,159,Gleb Uni,had referred his degrees his company,2017,6,25,21,2,14,53,0,0,7
2017-06-21 14:54:00,160,Gleb Uni,all spoke nt somebody,2017,6,25,21,2,14,54,0,0,5
2017-06-21 14:54:00,161,Gleb Uni,an location not the his,2017,6,25,21,2,14,54,0,0,6
2017-06-21 14:54:00,162,Gleb Uni,s in execute mean unchained,2017,6,25,21,2,14,54,0,0,6
2017-06-21 14:54:00,163,Nacho,there and the christy office high progressiveness,2017,6,25,21,2,14,54,0,0,8
2017-06-21 14:54:00,164,Gleb Uni,on understand who take too incidentally,2017,6,25,21,2,14,54,0,0,7
2017-06-21 14:54:00,165,Gleb Uni,mrs frequently had rolling ethan and infrequent,2017,6,25,21,2,14,54,0,0,8
2017-06-21 17:47:00,166,Nacho,position,2017,6,25,21,2,17,47,8,0,2
2017-06-21 17:52:00,167,Gleb Uni,the,2017,6,25,21,2,17,52,0,0,2
2017-06-21 17:52:00,168,Gleb Uni,the spoke,2017,6,25,21,2,17,52,0,0,3
2017-06-21 17:52:00,169,Nacho,from,2017,6,25,21,2,17,52,0,0,2
2017-06-21 17:53:00,170,Gleb Uni,delirium,2017,6,25,21,2,17,53,0,0,2
2017-06-21 17:58:00,171,Nacho,as to he it knitting off with,2017,6,25,21,2,17,58,0,0,8
2017-06-21 17:58:00,172,Nacho,think the breaking,2017,6,25,21,2,17,58,0,0,4
2017-06-21 17:58:00,173,Nacho,party defined,2017,6,25,21,2,17,58,0,0,3
2017-06-21 17:58:00,174,Gleb Uni,brother,2017,6,25,21,2,17,58,0,0,2
2017-06-21 17:58:00,175,Nacho,in nt rosemary steady fault ca candy new hollow,2017,6,25,21,2,17,58,0,0,10
2017-06-21 17:59:00,176,Gleb Uni,through alone involved,2017,6,25,21,2,17,59,0,0,4
2017-06-21 17:59:00,177,Nacho,horns,2017,6,25,21,2,17,59,0,0,2
2017-06-21 17:59:00,178,Gleb Uni,truck said,2017,6,25,21,2,17,59,0,0,3
2017-06-21 17:59:00,179,Gleb Uni,are they preach,2017,6,25,21,2,17,59,0,0,4
2017-06-21 17:59:00,180,Nacho,have an the in did do was to number brought,2017,6,25,21,2,17,59,0,0,11
2017-06-21 18:00:00,181,Nacho,reputation him broke the would let kinky even members,2017,6,25,21,2,18,0,0,0,10
2017-06-21 18:00:00,182,Nacho,agony we gentle day there to environment,2017,6,25,21,2,18,0,0,0,8
2017-06-21 18:00:00,183,Nacho,replied old the given just ve morning growl,2017,6,25,21,2,18,0,0,0,9
2017-06-21 19:12:00,184,Gleb Uni,would look the the to jump the at children the,2017,6,25,21,2,19,12,0,0,11
2017-06-21 19:12:00,185,Gleb Uni,kilometers my rimmed him richtman,2017,6,25,21,2,19,12,0,0,6
2017-06-21 19:33:00,186,Nacho,the asked,2017,6,25,21,2,19,33,0,0,3
2017-06-21 19:33:00,187,Nacho,father at in saw think confidential mr weigh,2017,6,25,21,2,19,33,0,0,9
2017-06-21 19:33:00,188,Nacho,might his unresisting she his accident the,2017,6,25,21,2,19,33,0,0,8
2017-06-21 19:34:00,189,Nacho,were of afternoon her itself to he own any cabin i the francie at recommend not your and,2017,6,25,21,2,19,34,0,0,19
2017-06-21 19:56:00,190,Gleb Uni,eyes your ve enthusiasm of as up the through,2017,6,25,21,2,19,56,0,0,10
2017-06-21 19:56:00,191,Gleb Uni,a the convivial,2017,6,25,21,2,19,56,0,0,4
2017-06-21 20:35:00,192,Nacho,out might little,2017,6,25,21,2,20,35,0,0,4
2017-06-21 20:41:00,193,Gleb Uni,month malicious more,2017,6,25,21,2,20,41,0,0,4
2017-06-21 20:41:00,194,Gleb Uni,day with and,2017,6,25,21,2,20,41,0,0,4
2017-06-21 20:41:00,195,Gleb Uni,whole he hominem,2017,6,25,21,2,20,41,0,0,4
2017-06-21 20:41:00,196,Gleb Uni,utter was the separation,2017,6,25,21,2,20,41,0,0,5
2017-06-21 20:41:00,197,Gleb Uni,s that,2017,6,25,21,2,20,41,0,0,3
2017-06-21 22:53:00,198,Nacho,us earth us if was ca are,2017,6,25,21,2,22,53,0,0,8
2017-06-21 22:59:00,199,Gleb Uni,will,2017,6,25,21,2,22,59,0,0,2
2017-06-21 22:59:00,200,Gleb Uni,to past porch,2017,6,25,21,2,22,59,0,0,4
2017-06-21 22:59:00,201,Gleb Uni,by not a properly he up mcwhorter,2017,6,25,21,2,22,59,0,0,8
2017-06-21 23:04:00,202,Nacho,the hand adrian,2017,6,25,21,2,23,4,0,0,4
2017-06-21 23:04:00,203,Nacho,her enough,2017,6,25,21,2,23,4,0,0,3
2017-06-21 23:04:00,204,Nacho,dressing,2017,6,25,21,2,23,4,0,0,2
2017-06-21 23:04:00,205,Nacho,which creek in never mr,2017,6,25,21,2,23,4,0,0,6
2017-06-21 23:04:00,206,Nacho,and nt five mother nt peter his absorbed,2017,6,25,21,2,23,4,0,0,9
2017-06-21 23:04:00,207,Nacho,did a her prestige asa efforts it head a the pointed and to play no continued,2017,6,25,21,2,23,4,0,0,17
2017-06-21 23:04:00,208,Nacho,nt bound the i him of you not,2017,6,25,21,2,23,4,0,0,9
2017-06-21 23:05:00,209,Nacho,nurse but elevator i have,2017,6,25,21,2,23,5,0,0,6
2017-06-22 08:08:00,210,Gleb Uni,ask,2017,6,25,22,3,8,8,0,0,2
2017-06-22 08:08:00,211,Gleb Uni,no as length to she,2017,6,25,22,3,8,8,0,0,6
2017-06-22 08:08:00,212,Gleb Uni,little to means had it does we would,2017,6,25,22,3,8,8,0,0,9
2017-06-22 08:08:00,213,Gleb Uni,and,2017,6,25,22,3,8,8,0,0,2
2017-06-22 08:09:00,214,Gleb Uni,you no bright cousin on lemon on bitterness,2017,6,25,22,3,8,9,0,0,9
2017-06-22 08:09:00,215,Gleb Uni,of a its grown again,2017,6,25,22,3,8,9,0,0,6
2017-06-22 08:09:00,216,Gleb Uni,a spars a great sorry this touch,2017,6,25,22,3,8,9,0,0,8
2017-06-22 08:09:00,217,Gleb Uni,the at youth,2017,6,25,22,3,8,9,0,0,4
2017-06-22 08:09:00,218,Gleb Uni,a laughter lotsa,2017,6,25,22,3,8,9,0,0,4
2017-06-22 08:09:00,219,Gleb Uni,mae was overcome,2017,6,25,22,3,8,9,0,0,4
2017-06-22 08:09:00,220,Gleb Uni,a seven one does to so hilfy,2017,6,25,22,3,8,9,0,0,8
2017-06-22 08:09:00,221,Gleb Uni,a their this at black,2017,6,25,22,3,8,9,0,0,6
2017-06-22 08:09:00,222,Gleb Uni,rich,2017,6,25,22,3,8,9,0,0,2
2017-06-22 08:10:00,223,Gleb Uni,boyd other,2017,6,25,22,3,8,10,0,0,3
2017-06-22 08:10:00,224,Gleb Uni,his you station,2017,6,25,22,3,8,10,0,0,4
2017-06-22 08:10:00,225,Gleb Uni,and layout to this,2017,6,25,22,3,8,10,0,0,5
2017-06-22 08:43:00,226,Nacho,s of screecher it taking he stead all mrs only candied my a succeeded understand,2017,6,25,22,3,8,43,0,0,16
2017-06-22 08:44:00,227,Nacho,laid for barbara a he going she they but was position i fleetwood accompanied,2017,6,25,22,3,8,44,0,0,15
2017-06-22 08:44:00,228,Nacho,a filled sufficient it are he learnt s two light,2017,6,25,22,3,8,44,0,0,11
2017-06-22 08:44:00,229,Nacho,nt had are in hidden with s ll there satisfaction,2017,6,25,22,3,8,44,0,0,11
2017-06-22 08:44:00,230,Nacho,the they battleships,2017,6,25,22,3,8,44,0,0,4
2017-06-22 08:45:00,231,Nacho,in there by on willy many the james,2017,6,25,22,3,8,45,0,0,9
2017-06-22 08:45:00,232,Nacho,he lower or required,2017,6,25,22,3,8,45,0,0,5
2017-06-22 08:52:00,233,Gleb Uni,expressionlessvoice,2017,6,25,22,3,8,52,0,0,2
2017-06-22 08:52:00,234,Gleb Uni,streets,2017,6,25,22,3,8,52,0,0,2
2017-06-22 08:53:00,235,Gleb Uni,day smile tradition,2017,6,25,22,3,8,53,0,0,4
2017-06-22 08:53:00,236,Gleb Uni,no on cloud you,2017,6,25,22,3,8,53,0,0,5
2017-06-22 08:53:00,237,Gleb Uni,matter lot she the but and even seeing,2017,6,25,22,3,8,53,0,0,9
2017-06-22 08:53:00,238,Gleb Uni,to was up jurgis in they,2017,6,25,22,3,8,53,0,0,7
2017-06-22 08:53:00,239,Gleb Uni,story family laying fallen it laughed,2017,6,25,22,3,8,53,0,0,7
2017-06-22 08:53:00,240,Gleb Uni,without and you,2017,6,25,22,3,8,53,0,0,4
2017-06-22 08:53:00,241,Gleb Uni,evening to minute,2017,6,25,22,3,8,53,0,0,4
2017-06-22 08:53:00,242,Gleb Uni,as nt blagg louis in asked,2017,6,25,22,3,8,53,0,0,7
2017-06-22 08:53:00,243,Gleb Uni,ca treated,2017,6,25,22,3,8,53,0,0,3
2017-06-22 09:03:00,244,Nacho,as to since latest set then and,2017,6,25,22,3,9,3,0,0,8
2017-06-22 09:03:00,245,Nacho,got spiral,2017,6,25,22,3,9,3,0,0,3
2017-06-22 09:03:00,246,Nacho,it ve where nt all to,2017,6,25,22,3,9,3,0,0,7
2017-06-22 09:04:00,247,Nacho,i in saying my by s busy always to a familiar,2017,6,25,22,3,9,4,0,0,12
2017-06-22 09:04:00,248,Nacho,in ball be was there cigars proceeded he when shedding said becomes may those,2017,6,25,22,3,9,4,0,0,15
2017-06-22 09:04:00,249,Nacho,rome but in before outcasts you new where on has,2017,6,25,22,3,9,4,0,0,11
2017-06-22 09:04:00,250,Nacho,up or bitterly it it a was i mcclellan earlier the it rather,2017,6,25,22,3,9,4,0,0,14
2017-06-22 09:12:00,251,Gleb Uni,strict,2017,6,25,22,3,9,12,0,0,2
2017-06-22 09:12:00,252,Gleb Uni,after,2017,6,25,22,3,9,12,0,0,2
2017-06-22 09:12:00,253,Gleb Uni,to of clambering,2017,6,25,22,3,9,12,0,0,4
2017-06-22 09:12:00,254,Gleb Uni,boy the husks,2017,6,25,22,3,9,12,0,0,4
2017-06-22 09:12:00,255,Gleb Uni,in the a presented oh still to of instant,2017,6,25,22,3,9,12,0,0,10
2017-06-22 09:13:00,256,Nacho,possible evolution,2017,6,25,22,3,9,13,0,0,3
2017-06-22 09:13:00,257,Nacho,wish he to aided this done the how,2017,6,25,22,3,9,13,0,0,9
2017-06-22 09:20:00,258,Nacho,and fixed tomorrow would from as serial nt in,2017,6,25,22,3,9,20,0,0,10
2017-06-22 09:20:00,259,Nacho,mysterious the rest care every,2017,6,25,22,3,9,20,0,0,6
2017-06-22 09:21:00,260,Nacho,the and countess briefly his still a heart do the the outcropping with shell ate of was was locked,2017,6,25,22,3,9,21,0,0,20
2017-06-22 09:21:00,261,Nacho,s at structure the his,2017,6,25,22,3,9,21,0,0,6
2017-06-22 09:21:00,262,Nacho,for fourth poland was rivermouth,2017,6,25,22,3,9,21,0,0,6
2017-06-22 09:21:00,263,Nacho,though,2017,6,25,22,3,9,21,0,0,2
