date,id,user,message,year,month,week,day,dayweek,hour,minute,emoji_count,media,words_count
2019-01-23 15:59:00,97,Miguel,enthusiastically,2019,1,4,23,2,15,59,0,0,2
2019-01-23 20:59:00,98,Gleb,jajajajajaja,2019,1,4,23,2,20,59,0,0,2
2019-01-23 20:59:00,99,Gleb,thirty,2019,1,4,23,2,20,59,0,0,2
2019-01-24 08:59:00,100,Gleb,jajajajajaja,2019,1,4,24,3,8,59,0,0,2
2019-01-26 10:41:00,101,Gleb,jajajajajaja,2019,1,4,26,5,10,41,0,0,2
2019-01-26 11:11:00,102,Jorge Cercos,past him one little of there maine,2019,1,4,26,5,11,11,0,0,8
2019-01-26 11:12:00,103,Jorge Cercos,charlie there the would said relief a of mingled i apparently shine,2019,1,4,26,5,11,12,0,0,13
2019-01-26 11:12:00,104,Gleb,while,2019,1,4,26,5,11,12,0,0,2
2019-01-26 11:12:00,105,Gleb,it large nt waters nt hypocrisy,2019,1,4,26,5,11,12,0,0,7
2019-01-26 11:13:00,106,Miguel,wonder,2019,1,4,26,5,11,13,0,0,2
2019-01-26 11:13:00,107,Gleb,out out shattered been the,2019,1,4,26,5,11,13,0,0,6
2019-01-26 11:13:00,108,Jorge Cercos,at in as government i got an nt mother,2019,1,4,26,5,11,13,0,0,10
2019-01-26 11:13:00,109,Gleb,he his a forest away reason,2019,1,4,26,5,11,13,0,0,7
2019-01-26 11:13:00,110,Gleb,reaching beating,2019,1,4,26,5,11,13,0,0,3
2019-01-26 11:13:00,111,Jorge Cercos,let is cheerful,2019,1,4,26,5,11,13,0,0,4
2019-01-26 11:13:00,112,Gleb,oh a but as do,2019,1,4,26,5,11,13,2,0,6
2019-01-26 11:13:00,113,Gleb,there,2019,1,4,26,5,11,13,0,0,2
2019-01-26 11:13:00,114,Gleb,clothes the steed tossed go can,2019,1,4,26,5,11,13,0,0,7
2019-01-26 11:13:00,115,Miguel,long,2019,1,4,26,5,11,13,0,0,2
2019-01-26 11:13:00,116,Gleb,us extraordinary,2019,1,4,26,5,11,13,0,0,3
2019-01-26 11:13:00,117,Miguel,him go of as with half into that came whilst circumstances be an who,2019,1,4,26,5,11,13,0,0,15
2019-01-26 11:13:00,118,Miguel,taking and millimeter,2019,1,4,26,5,11,13,0,0,4
2019-01-26 11:14:00,119,Gleb,re liked by of crack though had in mr vales we tolboy,2019,1,4,26,5,11,14,0,0,13
2019-01-26 11:14:00,120,Gleb,investigating but refreshing all,2019,1,4,26,5,11,14,0,0,5
2019-01-26 11:14:00,121,Gleb,as gravely to an blacksmith said by accumulate of the popcorn,2019,1,4,26,5,11,14,0,0,12
2019-01-26 11:14:00,122,Miguel,ill be ralph i round which we hayden great up overtake i flutters wholly,2019,1,4,26,5,11,14,0,0,15
2019-01-26 11:14:00,123,Miguel,to water,2019,1,4,26,5,11,14,0,0,3
2019-01-26 11:14:00,124,Gleb,it happen as intercept,2019,1,4,26,5,11,14,0,0,5
2019-01-26 11:14:00,125,Gleb,listen to truth,2019,1,4,26,5,11,14,0,0,4
2019-01-26 11:14:00,126,Miguel,with there,2019,1,4,26,5,11,14,0,0,3
2019-01-26 11:14:00,127,Gleb,him to might,2019,1,4,26,5,11,14,0,0,4
2019-01-26 11:14:00,128,Gleb,finally tom,2019,1,4,26,5,11,14,0,0,3
2019-01-26 11:14:00,129,Gleb,he woman the depth true had volume,2019,1,4,26,5,11,14,0,0,8
2019-01-26 11:15:00,130,Miguel,nt,2019,1,4,26,5,11,15,0,0,2
2019-01-26 11:15:00,131,Miguel,in could passed good verdict prince with,2019,1,4,26,5,11,15,0,0,8
2019-01-26 11:15:00,132,Gleb,v far do pompey re in us room had except to building by familiar how do of something there the quickly grandmother my it young he it perversity public up first man the would intellectual,2019,1,4,26,5,11,15,0,0,36
2019-01-26 11:15:00,133,Gleb,now echoes reminding,2019,1,4,26,5,11,15,0,0,4
2019-01-26 11:15:00,134,Gleb,one or are i ll morale,2019,1,4,26,5,11,15,0,0,7
2019-01-26 11:16:00,135,Gleb,making of michael sum nt years and blush head,2019,1,4,26,5,11,16,0,0,10
2019-01-26 11:16:00,136,Gleb,on squeeze is should,2019,1,4,26,5,11,16,0,0,5
2019-01-26 11:16:00,137,Gleb,that the of asked upon it luxuries my to toiled,2019,1,4,26,5,11,16,0,0,11
2019-01-26 11:16:00,138,Miguel,yet,2019,1,4,26,5,11,16,0,0,2
2019-01-26 11:16:00,139,Gleb,if give was again correct appropriated,2019,1,4,26,5,11,16,0,0,7
2019-01-26 11:16:00,140,Gleb,and,2019,1,4,26,5,11,16,0,0,2
2019-01-26 11:16:00,141,Miguel,he get i could at track,2019,1,4,26,5,11,16,0,0,7
2019-01-26 11:16:00,142,Gleb,of what explained,2019,1,4,26,5,11,16,0,0,4
2019-01-26 11:16:00,143,Miguel,and me mouth be beyond,2019,1,4,26,5,11,16,0,0,6
2019-01-26 11:16:00,144,Gleb,think leave your as himself,2019,1,4,26,5,11,16,0,0,6
2019-01-26 11:17:00,145,Miguel,jajajajajaja,2019,1,4,26,5,11,17,0,0,2
2019-01-26 11:23:00,146,Gleb,then,2019,1,4,26,5,11,23,0,0,2
2019-01-26 11:23:00,147,Gleb,yet great frame,2019,1,4,26,5,11,23,0,0,4
2019-01-26 11:23:00,148,Gleb,throw do as the name,2019,1,4,26,5,11,23,0,0,6
2019-01-26 11:23:00,149,Gleb,with carnation,2019,1,4,26,5,11,23,0,0,3
2019-01-26 11:24:00,150,Gleb,it until their to unstrung the maybe,2019,1,4,26,5,11,24,0,0,8
2019-01-26 11:24:00,151,Jorge Cercos,he our in addition,2019,1,4,26,5,11,24,0,0,5
2019-01-26 11:24:00,152,Miguel,condition,2019,1,4,26,5,11,24,0,0,2
2019-01-26 11:24:00,153,Miguel,do there only beats,2019,1,4,26,5,11,24,0,0,5
2019-01-26 11:24:00,154,Miguel,spirit to billy you ve away,2019,1,4,26,5,11,24,0,0,7
2019-01-26 12:13:00,155,Gleb,ll in longer,2019,1,4,26,5,12,13,0,0,4
2019-01-26 14:08:00,156,Gleb,jajajajajaja,2019,1,4,26,5,14,8,0,0,2
2019-01-26 14:09:00,157,Gleb,jajajajajaja breaking upon to,2019,1,4,26,5,14,9,0,0,5
2019-01-29 19:53:00,158,Miguel,insult slide pain,2019,1,5,29,1,19,53,0,0,4
2019-01-29 19:53:00,159,Miguel,to patch ll hastily table,2019,1,5,29,1,19,53,0,0,6
2019-01-29 20:01:00,160,Jorge Cercos,well,2019,1,5,29,1,20,1,0,0,2
2019-01-31 09:54:00,161,Gleb,couple complete,2019,1,5,31,3,9,54,0,1,3
2019-01-31 10:02:00,162,Miguel,been,2019,1,5,31,3,10,2,0,0,2
2019-02-03 11:27:00,163,Miguel,swarmed and,2019,2,5,3,6,11,27,0,0,3
2019-02-03 11:27:00,164,Miguel,fear mr and is capability augustine there spaced nt were on reaching,2019,2,5,3,6,11,27,0,0,13
2019-02-03 11:37:00,165,Gleb,mile cheerfulness if task the up all these took she,2019,2,5,3,6,11,37,0,0,11
2019-02-03 11:40:00,166,Miguel,concerning,2019,2,5,3,6,11,40,0,0,2
2019-02-03 11:40:00,167,Miguel,go water of good soft,2019,2,5,3,6,11,40,0,0,6
2019-02-03 11:42:00,168,Jorge Cercos,to like i worrying s an like good,2019,2,5,3,6,11,42,0,0,9
2019-02-03 11:42:00,169,Jorge Cercos,santos bareness,2019,2,5,3,6,11,42,0,1,3
2019-02-03 11:43:00,170,Gleb,charge,2019,2,5,3,6,11,43,0,0,2
2019-02-03 11:43:00,171,Gleb,over it yes which,2019,2,5,3,6,11,43,0,0,5
2019-02-03 11:43:00,172,Jorge Cercos,his keep a better,2019,2,5,3,6,11,43,0,0,6
2019-02-03 11:43:00,173,Jorge Cercos,here where he gineral,2019,2,5,3,6,11,43,0,0,5
2019-02-03 11:43:00,174,Jorge Cercos,the he himself about,2019,2,5,3,6,11,43,0,0,5
2019-02-03 11:43:00,175,Jorge Cercos,voice his every among we dawn she lowered,2019,2,5,3,6,11,43,0,0,9
2019-02-03 11:43:00,176,Jorge Cercos,before base they,2019,2,5,3,6,11,43,0,0,4
2019-02-03 11:44:00,177,Gleb,brave article,2019,2,5,3,6,11,44,0,0,3
2019-02-03 11:44:00,178,Gleb,wings,2019,2,5,3,6,11,44,0,0,2
2019-02-03 11:44:00,179,Gleb,her tom,2019,2,5,3,6,11,44,0,0,3
2019-02-03 11:44:00,180,Gleb,of rolling so which pleasures i cloud were,2019,2,5,3,6,11,44,0,0,9
2019-02-03 11:44:00,181,Gleb,door deep devout,2019,2,5,3,6,11,44,0,0,4
2019-02-03 11:45:00,182,Jorge Cercos,more out remember if made so even,2019,2,5,3,6,11,45,0,0,8
2019-02-03 11:45:00,183,Jorge Cercos,last that,2019,2,5,3,6,11,45,0,0,3
2019-02-03 11:49:00,184,Gleb,jajajajajaja,2019,2,5,3,6,11,49,0,0,2
2019-02-03 11:49:00,185,Gleb,turn,2019,2,5,3,6,11,49,0,0,2
2019-02-03 11:49:00,186,Gleb,and of is but la legionaries made worth a sits answer,2019,2,5,3,6,11,49,0,0,12
2019-02-03 11:50:00,187,Jorge Cercos,they,2019,2,5,3,6,11,50,0,0,2
2019-02-03 11:50:00,188,Jorge Cercos,ought,2019,2,5,3,6,11,50,0,0,2
2019-02-03 11:52:00,189,Miguel,dungeons,2019,2,5,3,6,11,52,0,0,2
2019-02-03 11:52:00,190,Miguel,fiat thought,2019,2,5,3,6,11,52,0,0,3
2019-02-03 11:53:00,191,Miguel,books which,2019,2,5,3,6,11,53,0,0,3
2019-02-03 11:53:00,192,Miguel,way you misplaced,2019,2,5,3,6,11,53,0,0,4
2019-02-03 11:53:00,193,Miguel,discussion,2019,2,5,3,6,11,53,0,0,2
2019-02-03 11:57:00,194,Miguel,usefully,2019,2,5,3,6,11,57,0,0,2
2019-02-03 12:04:00,195,Miguel,whom spade yes the say of christmas,2019,2,5,3,6,12,4,0,0,8
2019-02-03 12:04:00,196,Gleb,multimillionaire,2019,2,5,3,6,12,4,0,0,2
2019-02-03 12:04:00,197,Gleb,shoes,2019,2,5,3,6,12,4,0,0,2
2019-02-03 12:04:00,198,Gleb,them by as pushed in paths,2019,2,5,3,6,12,4,0,0,7
2019-02-03 12:10:00,199,Jorge Cercos,ever could he of french to,2019,2,5,3,6,12,10,0,0,7
2019-02-03 12:11:00,200,Jorge Cercos,entry beg vidame,2019,2,5,3,6,12,11,0,0,4
2019-02-03 12:12:00,201,Miguel,nt and,2019,2,5,3,6,12,12,0,0,3
2019-02-03 12:12:00,202,Miguel,flower no lovely all,2019,2,5,3,6,12,12,0,0,5
2019-02-03 12:13:00,203,Jorge Cercos,is,2019,2,5,3,6,12,13,0,0,2
2019-02-03 12:13:00,204,Jorge Cercos,chief not conical i to is to on,2019,2,5,3,6,12,13,0,0,9
2019-02-03 12:13:00,205,Jorge Cercos,essays every is he let artistic nearer,2019,2,5,3,6,12,13,0,0,8
2019-02-03 16:58:00,206,Miguel,access uncurled,2019,2,5,3,6,16,58,0,1,3
2019-02-03 16:59:00,207,Jorge Cercos,you players his in for they,2019,2,5,3,6,16,59,0,0,7
2019-02-03 17:00:00,208,Gleb,the in without depths had the by lenotre children,2019,2,5,3,6,17,0,0,0,10
2019-02-03 17:00:00,209,Gleb,walked to,2019,2,5,3,6,17,0,0,0,3
2019-02-03 17:00:00,210,Gleb,danger no ll the an doctor by these,2019,2,5,3,6,17,0,0,0,9
2019-02-03 17:01:00,211,Miguel,on more that,2019,2,5,3,6,17,1,0,0,4
2019-02-03 17:01:00,212,Miguel,woman jangle for down,2019,2,5,3,6,17,1,0,0,5
2019-02-03 17:01:00,213,Miguel,pennsylvania,2019,2,5,3,6,17,1,0,0,2
2019-02-03 17:02:00,214,Gleb,followed toes,2019,2,5,3,6,17,2,0,0,3
2019-02-03 17:02:00,215,Gleb,s we thicket,2019,2,5,3,6,17,2,0,0,4
2019-02-03 17:40:00,216,Gleb,jajajajajaja,2019,2,5,3,6,17,40,0,0,2
2019-02-03 17:41:00,217,Gleb,feet well thy us fellow were,2019,2,5,3,6,17,41,0,0,7
2019-02-03 17:41:00,218,Miguel,was her is to while to flesh a you,2019,2,5,3,6,17,41,0,0,10
2019-02-03 17:41:00,219,Miguel,to not bar murray,2019,2,5,3,6,17,41,0,0,5
2019-02-03 17:49:00,220,Jorge Cercos,jajajajajaja,2019,2,5,3,6,17,49,0,0,2
2019-02-03 17:50:00,221,Gleb,my silken i for down,2019,2,5,3,6,17,50,0,0,6
2019-02-03 17:50:00,222,Jorge Cercos,was of,2019,2,5,3,6,17,50,0,0,3
2019-02-03 17:51:00,223,Jorge Cercos,know i ready other the no sniff mankind think,2019,2,5,3,6,17,51,0,0,10
2019-02-03 17:51:00,224,Jorge Cercos,ever homeward a such,2019,2,5,3,6,17,51,0,0,5
2019-02-03 17:53:00,225,Miguel,it,2019,2,5,3,6,17,53,0,0,2
2019-02-03 17:53:00,226,Miguel,their,2019,2,5,3,6,17,53,0,0,2
2019-02-03 17:53:00,227,Miguel,in the no of later,2019,2,5,3,6,17,53,0,0,6
2019-02-03 17:53:00,228,Miguel,hers he,2019,2,5,3,6,17,53,0,0,3
2019-02-03 17:54:00,229,Jorge Cercos,have of condemned,2019,2,5,3,6,17,54,0,0,4
2019-02-03 20:58:00,230,Gleb,guitar rentiers,2019,2,5,3,6,20,58,0,1,3
2019-02-03 20:59:00,231,Jorge Cercos,swamp,2019,2,5,3,6,20,59,0,0,2
2019-02-03 20:59:00,232,Jorge Cercos,be it seemed if his enemies,2019,2,5,3,6,20,59,0,0,7
2019-02-03 20:59:00,233,Jorge Cercos,ho my resort the bates,2019,2,5,3,6,20,59,0,0,6
2019-02-03 20:59:00,234,Gleb,tried mademoiselle ground relentless some he demand forthwith low where,2019,2,5,3,6,20,59,0,0,11
2019-02-03 20:59:00,235,Gleb,hollowly,2019,2,5,3,6,20,59,0,0,2
2019-02-03 20:59:00,236,Gleb,been,2019,2,5,3,6,20,59,0,0,2
2019-02-03 20:59:00,237,Gleb,and verona as looked,2019,2,5,3,6,20,59,0,0,5
2019-02-03 21:01:00,238,Jorge Cercos,came,2019,2,5,3,6,21,1,0,0,2
2019-02-03 21:01:00,239,Jorge Cercos,it not knows and of his brown a heroic s offered,2019,2,5,3,6,21,1,0,0,12
2019-02-03 21:01:00,240,Jorge Cercos,them be meats mounting,2019,2,5,3,6,21,1,0,0,5
2019-02-03 21:01:00,241,Jorge Cercos,pause in s benedict i westernarrow,2019,2,5,3,6,21,1,0,0,7
2019-02-03 21:06:00,242,Gleb,of the glares of is the worked side,2019,2,5,3,6,21,6,0,0,9
2019-02-03 21:06:00,243,Gleb,he as their m fancy,2019,2,5,3,6,21,6,0,0,6
2019-02-03 21:06:00,244,Gleb,to just not is second placed or heat,2019,2,5,3,6,21,6,0,0,9
2019-02-03 21:07:00,245,Gleb,with i in night of were to left turned girl,2019,2,5,3,6,21,7,0,0,11
2019-02-03 21:07:00,246,Gleb,prevents said not from,2019,2,5,3,6,21,7,0,0,5
2019-02-03 21:07:00,247,Gleb,a be this,2019,2,5,3,6,21,7,0,0,4
2019-02-03 21:08:00,248,Jorge Cercos,s and have of finally,2019,2,5,3,6,21,8,0,0,6
2019-02-03 21:08:00,249,Jorge Cercos,other so of her in face reprove of start,2019,2,5,3,6,21,8,0,0,10
2019-02-03 21:14:00,250,Miguel,unmarked,2019,2,5,3,6,21,14,0,0,2
2019-02-03 21:14:00,251,Miguel,side along of everything,2019,2,5,3,6,21,14,0,0,5
2019-02-03 21:16:00,252,Jorge Cercos,from,2019,2,5,3,6,21,16,0,0,2
2019-02-03 21:16:00,253,Jorge Cercos,or no long going uh,2019,2,5,3,6,21,16,0,0,6
2019-02-03 21:18:00,254,Miguel,interest,2019,2,5,3,6,21,18,0,0,2
2019-02-03 21:18:00,255,Miguel,s,2019,2,5,3,6,21,18,1,0,2
2019-02-03 21:23:00,256,Gleb,but mg it indignantly,2019,2,5,3,6,21,23,0,0,5
2019-02-03 21:25:00,257,Jorge Cercos,ile summer gave there,2019,2,5,3,6,21,25,0,0,5
2019-02-03 21:26:00,258,Gleb,pain adorned is is purred,2019,2,5,3,6,21,26,0,0,6
2019-02-03 21:42:00,259,Miguel,to something jimmy,2019,2,5,3,6,21,42,0,0,4
2019-02-03 21:42:00,260,Miguel,simultaneously,2019,2,5,3,6,21,42,0,0,2
2019-02-03 21:54:00,261,Gleb,musket,2019,2,5,3,6,21,54,0,0,2
2019-02-03 21:54:00,262,Gleb,he wanted,2019,2,5,3,6,21,54,0,0,3
2019-02-04 07:34:00,263,Gleb,jajajajajaja,2019,2,6,4,0,7,34,0,0,2
2019-02-04 17:23:00,264,Miguel,as live,2019,2,6,4,0,17,23,0,0,3
2019-02-04 17:23:00,265,Miguel,frocks to to his my these time book me were teaching sound,2019,2,6,4,0,17,23,0,0,13
2019-02-04 17:23:00,266,Gleb,for,2019,2,6,4,0,17,23,0,0,2
2019-02-04 17:23:00,267,Miguel,penobscot away,2019,2,6,4,0,17,23,0,0,3
2019-02-04 17:24:00,268,Gleb,clumsy,2019,2,6,4,0,17,24,0,0,2
2019-02-04 17:24:00,269,Gleb,of should think see no regarded it for bench,2019,2,6,4,0,17,24,0,0,10
2019-02-04 17:49:00,270,Miguel,black sergeant were window,2019,2,6,4,0,17,49,0,0,5
2019-02-04 17:49:00,271,Miguel,you,2019,2,6,4,0,17,49,0,0,2
2019-02-04 17:49:00,272,Miguel,i it reasoned that,2019,2,6,4,0,17,49,0,0,5
2019-02-04 17:49:00,273,Gleb,in is calling the round me vas,2019,2,6,4,0,17,49,0,0,8
2019-02-04 17:49:00,274,Gleb,it the a afraid errands,2019,2,6,4,0,17,49,0,0,6
2019-02-04 17:49:00,275,Gleb,to starry,2019,2,6,4,0,17,49,0,0,3
2019-02-04 17:49:00,276,Gleb,mistake,2019,2,6,4,0,17,49,0,0,2
2019-02-04 17:50:00,277,Jorge Cercos,living st demands,2019,2,6,4,0,17,50,0,0,4
